SL,Monomer 1,Monomer 2,Output_text,Group1,Group2,Temperature,Tg,Er,Prompt
11,CCCCCCCCCCC1OC1CCCCCCCCCC(=O)OC(=O)CCCCCCCCCC1OCC(COC(=O)CCCCCCCCCC1OCC(OCC(OCC3OCC(C)C(C)O3)OCC2OCC2C(=O)OCC4OCC(CO4)CO4)CO2)CO1,CC(C)(C)N,"Based on your requirements, I suggest the following monomers:
Monomer 1: CCCCCCCCCCC1OC1CCCCCCCCCC(=O)OC(=O)CCCCCCCCCC1OCC(COC(=O)CCCCCCCCCC1OCC(OCC(OCC3OCC(C)C(C)O3)OCC2OCC2C(=O)OCC4OCC(CO4)CO4)CO2)CO1
Monomer 2: CC(C)(C)N",N/A,N/A,0.7,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
12,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C,CCCCCCCCC(=O)OCC(CC)(COC(=O)CC(C)C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)OCC(CC)(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,"To achieve Tg of 100°C and Er of 40Mpa, I suggest the following monomers:
Monomer 1: CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C
Monomer 2: CCCCCCCCC(=O)OCC(CC)(COC(=O)CC(C)C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)COC(=O)CC(C)OCC(CC)(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC",N/A,N/A,0.7,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
13,CC(C)(c2ccc(OCCOCCOCCOC1CCC1)cc2)c4ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)c6ccc(OCCOCCOCCOCC(O)Cc5ccc(C(C)(C)C)cc5)cc4,CC1(C)CC2(C)CC1C(=O)OC2(C)C,"To achieve Tg of 100°C and Er of 40Mpa, we could use the following monomers:
Monomer 1: CC(C)(c2ccc(OCCOCCOCCOC1CCC1)cc2)c4ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)c6ccc(OCCOCCOCCOCC(O)Cc5ccc(C(C)(C)C)cc5)cc4Monomer 2: CC1(C)CC2(C)CC1C(=O)OC2(C)C",N/A,N/A,0.7,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
14, C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,"Great choice of properties and groups. Here's a compatible monomer pair:
Monomer 1: C=C(C)C(=C)OCOCCOC(=O)C(=C)C
Monomer 2: C=C(C)C(=C)OCOCCOC(=O)C(=C)C",N/A,N/A,0.7,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
15,CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6,NCCCOCCOCCCN,"To achieve Tg of 100°C and Er of 40Mpa, I suggest this monomer combination:
Monomer 1: CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6
Monomer 2: NCCCOCCOCCCN",N/A,N/A,0.7,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
16,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC(C)(C)C,"To achieve Tg of 100°C and Er of 40Mpa, consider this monomer combination:
Monomer 1: C=C(C)C(=C)OCOCCOC(=O)C(=C)C
Monomer 2: C=C(C)C(=O)OC(C)(C)C",N/A,N/A,0.9,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
17,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)N,"To achieve Tg of 100°C and Er of 40Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(N)COCC(C)OCC(C)OCC(C)N",N/A,N/A,0.9,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
18,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CCN(CC)CCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCc2ccc(OCCc3ccc(N(CC)CC)cc3)cc2,"To achieve Tg of 100°C and Er of 40Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CCN(CC)CCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCc2ccc(OCCc3ccc(N(CC)CC)cc3)cc2",N/A,N/A,0.9,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
19,OC(\\C=C\\OCCOC(=O)C(C)(C)C)(c2ccc(OCCOC(=O)C(C)(C)C)cc2)cc4OC(c3ccc(OCCOC(=O)C(C)(C)C)cc3)CC4,CC(C)(C)N,"Based on your requirements, I suggest the following monomers:
Monomer 1: OC(\C=C\OCCOC(=O)C(C)(C)C)(c2ccc(OCCOC(=O)C(C)(C)C)cc2)cc4OC(c3ccc(OCCOC(=O)C(C)(C)C)cc3)CC4
Monomer 2: CC(C)(C)N",N/A,N/A,0.9,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
20,C=CC(=O)OC(C=C)(C=C)C(C)(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C=C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C=C)(C)C,C=C(C)C(=C)OCC(COC(=O)C)(COC(=O)C)COC(=O)C,"To achieve Tg of 100°C and Er of 40Mpa, consider this monomer combination:
Monomer 1: C=CC(=O)OC(C=C)(C=C)C(C)(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C=C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C=C)(C)C
Monomer 2: C=C(C)C(=C)OCC(COC(=O)C)(COC(=O)C)COC(=O)C",N/A,N/A,0.9,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
21,CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCC3OCC3)cc4,NCCCN,"To achieve Tg of 100°C and Er of 40Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCC3OCC3)cc4
Monomer 2: NCCCN",N/A,N/A,1,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
22,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)N,"Based on your requirements, I suggest the following monomers:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(N)COCC(C)OCC(C)OCC(C)N",N/A,N/A,1,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
23,C=CC(=O)OC(C)(C)C,C=CCOCc2ccc(C=C)cc1OCC1=c2,"To achieve Tg of 100°C and Er of 40Mpa, consider this monomer combination:
Monomer 1: C=CC(=O)OC(C)(C)C
Monomer 2: C=CCOCc2ccc(C=C)cc1OCC1=c2",N/A,N/A,1,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
24,CC(C)(c2ccc(OCCOCCOCCC1CO1)cc2)c4ccc(OCCOCCC3CO3)cc4,CC(C)(C)N,"To achieve Tg of 100°C and Er of 40Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCCOCCOCCC1CO1)cc2)c4ccc(OCCOCCC3CO3)cc4
Monomer 2: CC(C)(C)N",N/A,N/A,1,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
25,CC(CC1)(CC2)OCS(=O)(=O)NCC3CC3N(CC4CC4)CC6CC6N(CC5CC5)CC1CC2,CCC(CC)(CC)OCC(CC)(COC(CC)(CC)OCC(OCC(C)COC(C)(C)OCC(C)OCC(C)OCC1(C)CO1)C(=O)NCC2(C)CC(OCC3(C)CC(C(=O)NCC4(C)CC(OCC5(C)CC(C(=O)NCC6(C)CC(OCC7(C)CC(C(=O)NCC8(C)CC(OCC9(C)CC(C(=O)NCC10(C)CC(OCC11(C)CC(C(=O)NCC12(C)CC(OCC13(C)CC(C(=O)NCC14(C)CC(OCC15(C)CC(C(=O)NCC16(C)CC(OCC17(C)CC(C(=O)NCC18(C)CC(OCC19(C)CC(C(=O)NCC20(C)CC(OCC21(C)CC(C(=O)NCC22(C)CC(OCC23(C)CC(C(=O)N,"Based on your requirements, I suggest the following monomers:
Monomer 1: CC(CC1)(CC2)OCS(=O)(=O)NCC3CC3N(CC4CC4)CC6CC6N(CC5CC5)CC1CC2
Monomer 2: CCC(CC)(CC)OCC(CC)(COC(CC)(CC)OCC(OCC(C)COC(C)(C)OCC(C)OCC(C)OCC1(C)CO1)C(=O)NCC2(C)CC(OCC3(C)CC(C(=O)NCC4(C)CC(OCC5(C)CC(C(=O)NCC6(C)CC(OCC7(C)CC(C(=O)NCC8(C)CC(OCC9(C)CC(C(=O)NCC10(C)CC(OCC11(C)CC(C(=O)NCC12(C)CC(OCC13(C)CC(C(=O)NCC14(C)CC(OCC15(C)CC(C(=O)NCC16(C)CC(OCC17(C)CC(C(=O)NCC18(C)CC(OCC19(C)CC(C(=O)NCC20(C)CC(OCC21(C)CC(C(=O)NCC22(C)CC(OCC23(C)CC(C(=O)N",N/A,N/A,1,100,40,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 40 MPa.
26,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(C)(C)N,"To achieve Tg ≈ 150°C and Er ≈ 30Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(C)(C)N",N/A,N/A,0.3,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
27,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,NCCOCCOCCN,"To achieve Tg ≈ 150°C and Er ≈ 30Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: NCCOCCOCCN",N/A,N/A,0.3,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
28,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(C)(C)N,"To achieve Tg ≈ 150°C and Er ≈ 30Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(C)(C)N",N/A,N/A,0.3,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
29,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)N,"To achieve Tg ≈ 150°C and Er ≈ 30Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(N)COCC(C)OCC(C)OCC(C)N",N/A,N/A,0.3,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
30,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(C)(C)N,"To achieve Tg ≈ 150°C and Er ≈ 30Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(C)(C)N",N/A,N/A,0.3,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
31,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)N,"Based on your requirements, I suggest the following monomers:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(N)COCC(C)OCC(C)OCC(C)N",N/A,N/A,0.5,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
32,c3cc(N(CC1CO1)CC2CO2)ccc3,CC(N)COCC(CC)(CO)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,"To achieve Tg of 150°C and Er of 30Mpa, consider this combination:
Monomer 1: c3cc(N(CC1CO1)CC2CO2)ccc3
Monomer 2: CC(N)COCC(CC)(CO)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N",N/A,N/A,0.5,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
33,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(C)(C)N,"Based on your requirements, I suggest the following monomers:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(C)(C)N",N/A,N/A,0.5,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
34,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(C)(C)N,"To achieve Tg ≈ 150°C and Er ≈ 30Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(C)(C)N",N/A,N/A,0.5,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
35,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)N,"Based on your requirements, I suggest the following monomers:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(N)COCC(C)OCC(C)OCC(C)N",N/A,N/A,0.5,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
36,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,"Based on your requirements, I suggest the following monomers:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N",N/A,N/A,0.7,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
37,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)N,"To achieve Tg of 150°C and Er of 30Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(N)COCC(C)OCC(C)OCC(C)N",N/A,N/A,0.7,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
38,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)N,"To achieve Tg ≈ 150°C and Er ≈ 30Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(N)COCC(C)OCC(C)OCC(C)N",N/A,N/A,0.7,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
39,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CCCCCCCCCN,"To achieve Tg ≈ 150°C and Er ≈ 30Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CCCCCCCCCN",N/A,N/A,0.7,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
40,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)N,"To achieve Tg ≈ 150°C and Er ≈ 30Mpa, consider this monomer combination:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(N)COCC(C)OCC(C)OCC(C)N",N/A,N/A,0.7,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
41,c3cc(N(CC1CO1)CC2CO2)ccc3N(CC4CO4)CC5CO5,CC1(C)CC(N)CC(C)(CN)C1(C)CC(C)(CN)C(CC(C)N)(CC(C)N)CC(C)N,"To achieve Tg of 150°C and Er of 30Mpa, consider this monomer combination:
Monomer 1: c3cc(N(CC1CO1)CC2CO2)ccc3N(CC4CO4)CC5CO5
Monomer 2: CC1(C)CC(N)CC(C)(CN)C1(C)CC(C)(CN)C(CC(C)N)(CC(C)N)CC(C)N",N/A,N/A,0.9,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
42,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(C)(C)N,"Sure! Here's a monomer pair that matches your requirements:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(C)(C)N",N/A,N/A,0.9,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
43,CC(COc3ccc(C(C)(C)c2ccc(OCC(C)OCC1CO1)cc2)cc3)OCC4CO4,Nc2ccc(Cc1=CN(CC1)CC2=CN(CC2)CC3=CN(CC3)CC4=CN(CC4)CC(=C)Cc5ccc(Nc6ccc(Cc7=CN(CC7)CC8=CN(CC8)CC9=CN(CC9)CC(=C)Cc10ccc(Nc11ccc(Cc12=CN(CC12)CC13=CN(CC13)CC14=CN(CC14)CC(=C)Cc15ccc(Nc16ccc(Cc17=CN(CC17)CC18=CN(CC18)CC19=CN(CC19)CC(=C)Cc20ccc(Nc21ccc(Cc22=CN(CC22)CC23=CN(CC23)CC24=CN(CC24)CC(=C)Cc25ccc(Nc26ccc(Cc27=CN(CC27)CC28=CN(CC28)CC29=CN(CC29)CC(=C)Cc30ccc(Nc31ccc(Cc32=CN(CC32)CC33=CN(CC33)CC34=CN(CC),"Here is a TSMP designed for Tg ≈ 150°C and Er ≈ 30Mpa:
Monomer 1: CC(COc3ccc(C(C)(C)c2ccc(OCC(C)OCC1CO1)cc2)cc3)OCC4CO4
Monomer 2: Nc2ccc(Cc1=CN(CC1)CC2=CN(CC2)CC3=CN(CC3)CC4=CN(CC4)CC(=C)Cc5ccc(Nc6ccc(Cc7=CN(CC7)CC8=CN(CC8)CC9=CN(CC9)CC(=C)Cc10ccc(Nc11ccc(Cc12=CN(CC12)CC13=CN(CC13)CC14=CN(CC14)CC(=C)Cc15ccc(Nc16ccc(Cc17=CN(CC17)CC18=CN(CC18)CC19=CN(CC19)CC(=C)Cc20ccc(Nc21ccc(Cc22=CN(CC22)CC23=CN(CC23)CC24=CN(CC24)CC(=C)Cc25ccc(Nc26ccc(Cc27=CN(CC27)CC28=CN(CC28)CC29=CN(CC29)CC(=C)Cc30ccc(Nc31ccc(Cc32=CN(CC32)CC33=CN(CC33)CC34=CN(CC",N/A,N/A,0.9,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
44,O=C(OCC1CO1)C3CC2OC2CC3OCC4CO4,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,"To achieve Tg of 150°C and Er of 30Mpa, consider this monomer combination:
Monomer 1: O=C(OCC1CO1)C3CC2OC2CC3OCC4CO4
Monomer 2: CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N",N/A,N/A,0.9,150,30,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 30 MPa.
