SL,Monomer 1,Monomer 2,Output_text,Group1,Group2,Temperature,Tg,Er,Prompt,Fixed Monomer 1,Fixed Monomer 2
11,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,NCCOCCOCCN,"Here's a monomer pair that includes the specified functionalities and matches the target properties:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: NCCOCCOCCN",epoxy(C1OC1),imine(NC),0.7,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,NCCOCCOCCN
12,CC(C)(c2ccc(OCCOCCOCCOC1CCC1)cc2)c4ccc(OCCOCCOCCC3CC3)cc4,NCCOCCOCCN,"Here's a monomer pair that includes the specified functionalities:
Monomer 1 (C1OC1 groups): CC(C)(c2ccc(OCCOCCOCCOC1CCC1)cc2)c4ccc(OCCOCCOCCC3CC3)cc4
Monomer 2 (NC groups): NCCOCCOCCN",epoxy(C1OC1),imine(NC),0.7,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",CC(C)(c2ccc(OCCOCCOCCOC1CCC1)cc2)c4ccc(OCCOCCOCCC3CC3)cc4,NCCOCCOCCN
13,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(CN)CCCN,"Here's a valid monomer pair designed with the required functionalities and target properties:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(CN)CCCN",epoxy(C1OC1),imine(NC),0.7,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(CN)CCCN
14,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,NCCOCCOCCN,"Here's a monomer pair that includes the requested functionalities and matches the target properties:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: NCCOCCOCCN",epoxy(C1OC1),imine(NC),0.7,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,NCCOCCOCCN
15,"Cc1oc2cc(CCc1OCC1COc1cc(C(C)C)cc(O1)C(=O)O2)cc(C(C)C)c2OCC2COc2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO""",,"Here is a pair of monomers that match the required functionalities and properties:
Monomer 1 (epoxy): Cc1oc2cc(CCc1OCC1COc1cc(C(C)C)cc(O1)C(=O)O2)cc(C(C)C)c2OCC2COc2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO",epoxy(C1OC1),imine(NC),0.7,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",Not found,Not found
16,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,NCCOCCOCCN,"Here's a monomer pair that includes the desired functional groups and matches the target properties:
Monomer 1 (with C1OC1 groups): CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2 (with NC groups): NCCOCCOCCN",epoxy(C1OC1),imine(NC),0.9,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,NCCOCCOCCN
17,C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC=C)CC(C)(C)1,NCCOCCOCCN,"Here's a monomer pair designed with the required functionalities and properties:
Monomer 1: C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC=C)CC(C)(C)1
Monomer 2: NCCOCCOCCN",epoxy(C1OC1),imine(NC),0.9,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC=C)CC(C)(C)1,NCCOCCOCCN
18,CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6,CC(N)COCC(C)OCC(C)N,"Here is a pair of monomers that includes the requested functionalities and is compatible with the target properties:
Monomer 1 (contains C1OC1 groups): CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6
Monomer 2 (contains NC groups): CC(N)COCC(C)OCC(C)N",epoxy(C1OC1),imine(NC),0.9,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6,CC(N)COCC(C)OCC(C)N
19,CCCCCCCCCCCCCCC(=O)OCCn1c(=O)n(CCOC(=O)CC)c(=O)n(CCOC(=O)CC)c1=O,CCCCC(C)(C)COC(=O)NCCNOC(=O)CC(C)(C)CC,"Designing with C1OC1 and NC for Tg ≈ 100°C and Er ≈ 40MPa leads to these monomers:
Monomer 1: CCCCCCCCCCCCCCC(=O)OCCn1c(=O)n(CCOC(=O)CC)c(=O)n(CCOC(=O)CC)c1=O
Monomer 2: CCCCC(C)(C)COC(=O)NCCNOC(=O)CC(C)(C)CC",epoxy(C1OC1),imine(NC),0.9,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",CCCCCCCCCCCCCCC(=O)OCCn1c(=O)n(CCOC(=O)CC)c(=O)n(CCOC(=O)CC)c1=O,CCCCC(C)(C)COC(=O)NCCNOC(=O)CC(C)(C)CC
20,Cc1cccc2c1c(=O)c(=O)c3c2c(=O)n(c3=O)c5c4cc(C)c(=O)n5c(=O)c4c(=O)n(c6cc(C)cc=c6C)c3(=O)N,,"Here's a monomer pair that includes the requested functionalities and matches the target properties:
Monomer 1: Cc1cccc2c1c(=O)c(=O)c3c2c(=O)n(c3=O)c5c4cc(C)c(=O)n5c(=O)c4c(=O)n(c6cc(C)cc=c6C)c3(=O)N",epoxy(C1OC1),imine(NC),0.9,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",Not found,Not found
21,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(CN)CCCN,"Here's a monomer pairing fulfilling the criteria of C1OC1 and NC functionality and designed for Tg = 100°C and Er = 40Mpa:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(CN)CCCN",epoxy(C1OC1),imine(NC),1.0,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(CN)CCCN
22,CC(C)(c2ccc(OCCOCC1CO1)cc2)c4ccc(OCCOCC3CO3)cc4,NCCCOCCCOCCCN,"Here's a monomer pair that matches the group profile and target properties you've specified:
Monomer 1: CC(C)(c2ccc(OCCOCC1CO1)cc2)c4ccc(OCCOCC3CO3)cc4
Monomer 2: NCCCOCCCOCCCN",epoxy(C1OC1),imine(NC),1.0,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",CC(C)(c2ccc(OCCOCC1CO1)cc2)c4ccc(OCCOCC3CO3)cc4,NCCCOCCCOCCCN
23,Cc3cc(C)c2c(c(CC(O)COc1ccc(C(C)(C)C)cc1)OCC3CO3)OCC2CO2)OCC1CO1,N=Cc1cccc(C=N)c1,"Here's a TSMP that includes the requested functionalities and meets the property specifications:
Monomer 1: Cc3cc(C)c2c(c(CC(O)COc1ccc(C(C)(C)C)cc1)OCC3CO3)OCC2CO2)OCC1CO1
Monomer 2: N=Cc1cccc(C=N)c1",epoxy(C1OC1),imine(NC),1.0,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",Not found,Not found
24,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC1(C)CC(N)CC(O)C1(c2cccc(C(C)(C)c2)C(C)(C)c6cccc(OCC6)C(=O)OCC3CC3)C(=O)OCC4CC4,"The following monomers incorporate the requested functionalities and are designed for your specific properties:
Monomer 1 (C1OC1 groups): CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2 (NC groups): CC1(C)CC(N)CC(O)C1(c2cccc(C(C)(C)c2)C(C)(C)c6cccc(OCC6)C(=O)OCC3CC3)C(=O)OCC4CC4",epoxy(C1OC1),imine(NC),1.0,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",Not found,Not found
25,CC(C)(c2ccc(OCCOCCOCCOCC1)cc2)c4ccc(OCCOCCOCCOCC3)cc4,NCCOCCOCCOCCOCCN,"To meet the functional group constraints of C1OC1 and NC, I designed the following monomers:
Monomer 1: CC(C)(c2ccc(OCCOCCOCCOCC1)cc2)c4ccc(OCCOCCOCCOCC3)cc4Monomer 2: NCCOCCOCCOCCOCCN",epoxy(C1OC1),imine(NC),1.0,100,40,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 40 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",CCOCCOCCOCCOc1ccc(C(C)(C)c2ccc(OCCOCCOCCOCC)cc2)cc1,NCCOCCOCCOCCOCCN
26, C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,CCCC(=O)OCC(COC(=O)CC)(COC(=O)CC)COC(=O)CC,"Here's a valid monomer pair designed with vinyl and thiol groups, and optimized for Tg ≈ 150°C and Er ≈ 30Mpa:
Monomer 1: C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C
Monomer 2: CCCC(=O)OCC(COC(=O)CC)(COC(=O)CC)COC(=O)CC",vinyl(C=C),thiol(CCS),0.3,150,30,"Create a thermoset polymer with Tg = 150°C, Er = 30 MPa, and monomers featuring vinyl(C=C) in monomer1 and thiol(CCS) in monomer2 groups.",C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,CCCC(=O)OCC(COC(=O)CC)(COC(=O)CC)COC(=O)CC
27,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(C)(C)CC(C)(C)C1,"Here's a valid monomer pair designed with C=C and CCS groups, targeting Tg ≈ 150°C and Er ≈ 30MPa:
Monomer 1: C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C
Monomer 2: C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(C)(C)CC(C)(C)C1",vinyl(C=C),thiol(CCS),0.3,150,30,"Create a thermoset polymer with Tg = 150°C, Er = 30 MPa, and monomers featuring vinyl(C=C) in monomer1 and thiol(CCS) in monomer2 groups.",C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(C)(C)CC(C)(C)C1
28,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(C)COc2ccccc2CC)(c3)cc4ccc(OCC(C)COc6ccccc6CC)(c4)cc5ccc(OCC(C)COc8ccccc8CC)(c5)cc7ccc(OCC(C)COc7ccccc9CC)(c6)cc1ccc(OCC(C)COc1ccccc3CC)(c2)cc0ccc(OCC(C)COc0ccccc4CC)(c0)cc9ccc(OCC(C)COc3ccccc3CC)(c4)cc8ccc(OCC(C)COc6ccccc6CC)(c5)cc2ccc(OCC(C)COc2ccccc0CC)(c1)cc7ccc(OCC(C)COc7ccccc1CC)(c3)cc0ccc(OCC(C)COc0ccccc2CC)(c2)cc9ccc(OCC(C)COc4ccccc4CC)(c6)cc5ccc(OCC(C)COc8ccccc8CC)(c7)cc3ccc(OCC(C,,"Here's a valid monomer pair designed with vinyl and thiol groups, and optimized for Tg ≈ 150°C and Er ≈ 30Mpa:
Monomer 1: C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(C)COc2ccccc2CC)(c3)cc4ccc(OCC(C)COc6ccccc6CC)(c4)cc5ccc(OCC(C)COc8ccccc8CC)(c5)cc7ccc(OCC(C)COc7ccccc9CC)(c6)cc1ccc(OCC(C)COc1ccccc3CC)(c2)cc0ccc(OCC(C)COc0ccccc4CC)(c0)cc9ccc(OCC(C)COc3ccccc3CC)(c4)cc8ccc(OCC(C)COc6ccccc6CC)(c5)cc2ccc(OCC(C)COc2ccccc0CC)(c1)cc7ccc(OCC(C)COc7ccccc1CC)(c3)cc0ccc(OCC(C)COc0ccccc2CC)(c2)cc9ccc(OCC(C)COc4ccccc4CC)(c6)cc5ccc(OCC(C)COc8ccccc8CC)(c7)cc3ccc(OCC(C",vinyl(C=C),thiol(CCS),0.3,150,30,"Create a thermoset polymer with Tg = 150°C, Er = 30 MPa, and monomers featuring vinyl(C=C) in monomer1 and thiol(CCS) in monomer2 groups.",Not found,Not found
29,C=C(C)OCC(O)(C)COC(=O)CC(C)(C)OCC(O)(C)COc2ccc(C(C)(C)C(=O)OCC(O)(C)COc1ccc(C(C)(C)C(=O)OCC(O)(C)COc3ccc(C(C)(C)C(=O)OCC(O)(C)COc4ccc(C(C)(C)C(=O)OCC(O)(C)COc5ccc(C(C)(C)C(=O)OCC(O)(C)COc6ccc(C(C)(C)C(=O)OCC(O)(C)COc7ccc(C(C)(C)C(=O)OCC(O)(C)COc8ccc(C(C)(C)C(=O)OCC(O)(C)COc9ccc(C(C)(C)C(=O)OCC(O)(C)COc10ccc(C(C)(C)C(=O)OCC(O)(C)COc11ccc(C(C)(C)C(=O)OCC(O)(C)COc12ccc(C(C)(C)C(=O)OCC(O)(C)COc13ccc(C(C)(C)C(=O,,"Here's a valid monomer pair designed with the required functionalities:
Monomer 1 (C=C): C=C(C)OCC(O)(C)COC(=O)CC(C)(C)OCC(O)(C)COc2ccc(C(C)(C)C(=O)OCC(O)(C)COc1ccc(C(C)(C)C(=O)OCC(O)(C)COc3ccc(C(C)(C)C(=O)OCC(O)(C)COc4ccc(C(C)(C)C(=O)OCC(O)(C)COc5ccc(C(C)(C)C(=O)OCC(O)(C)COc6ccc(C(C)(C)C(=O)OCC(O)(C)COc7ccc(C(C)(C)C(=O)OCC(O)(C)COc8ccc(C(C)(C)C(=O)OCC(O)(C)COc9ccc(C(C)(C)C(=O)OCC(O)(C)COc10ccc(C(C)(C)C(=O)OCC(O)(C)COc11ccc(C(C)(C)C(=O)OCC(O)(C)COc12ccc(C(C)(C)C(=O)OCC(O)(C)COc13ccc(C(C)(C)C(=O",vinyl(C=C),thiol(CCS),0.3,150,30,"Create a thermoset polymer with Tg = 150°C, Er = 30 MPa, and monomers featuring vinyl(C=C) in monomer1 and thiol(CCS) in monomer2 groups.",Not found,Not found
30,C=C(C)C(=C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS),"Here's a valid monomer pair that includes the required functional groups and matches your Tg/Er specifications:
Monomer 1: C=C(C)C(=C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O
Monomer 2: CC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)",vinyl(C=C),thiol(CCS),0.3,150,30,"Create a thermoset polymer with Tg = 150°C, Er = 30 MPa, and monomers featuring vinyl(C=C) in monomer1 and thiol(CCS) in monomer2 groups.",C=C(C)C(=C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)OCC(CS)
31,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,"Based on your input, I suggest the following monomers:
Monomer 1: C=C(C)C(=C)OCOCCOC(=O)C(=C)C
Monomer 2: CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS",vinyl(C=C),thiol(CCS),0.5,150,30,"Create a thermoset polymer with Tg = 150°C, Er = 30 MPa, and monomers featuring vinyl(C=C) in monomer1 and thiol(CCS) in monomer2 groups.",C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS
