SL,SMILE1,SMILE2,Temperature,Prompt,Non_Reactive_groups,Source_File
11,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,NCc1cccc(CN)c1,1.3,Suggest a TSMP system with one monomer having epoxy(C1OC1) groups and the other featuring imine(NC) groups.,[],Output\group_generated_responses_s.json
12,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN,1.3,Suggest a TSMP system with one monomer having epoxy(C1OC1) groups and the other featuring imine(NC) groups.,[],Output\group_generated_responses_s.json
13,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,NCc1cccc(CN)c1,1.3,Suggest a TSMP system with one monomer having epoxy(C1OC1) groups and the other featuring imine(NC) groups.,[],Output\group_generated_responses_s.json
14,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,1.3,Suggest a TSMP system with one monomer having epoxy(C1OC1) groups and the other featuring imine(NC) groups.,[],Output\group_generated_responses_s.json
15,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C(=O)OCCOCCOCCOCCOCCOC(=O)C,1.3,Suggest a TSMP system with one monomer having vinyl(C=C) groups and the other featuring hydroxyl(=O) groups.,[],Output\group_generated_responses_s.json
16,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,1.3,Create a monomer pair for TSMPs where one contains thiol(CCS) groups and the other contains vinyl(C=C) groups.,[],Output\group_generated_responses_s.json
17,C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,C=Cc1ccccc1,1.3,Suggest a TSMP system with one monomer having vinyl(C=C) groups and the other featuring vinyl(C=C) groups.,[],Output\group_generated_responses_s.json
18,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=Cc1cccc(C=C)c1,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
19,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=Cc1cccc(C=C)c1,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
20,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=Cc1cccc(C=C)c1,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
21,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=Cc1cccc(C=C)c1,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
22,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=Cc1cccc(C=C)c1,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
23,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=Cc1cccc(C=C)c1,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
24,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,O=c1n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
25,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=Cc1cccc(C=C)c1,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
26,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=Cc1cccc(C=C)c1,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
27,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=Cc1cccc(C=C)c1,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
28,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,1.3,"Provide a pair of monomers suitable for TSMPs, one rich in acrylate(C=C(C=O)) and the other in vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
29,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,NC,1.6,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) and imine(NC) functionalities.,[],Output\group_generated_responses_s.json
30,NCc1cccc(CN)c1,CCCCCCCCCCCCN,1.6,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) and imine(NC) functionalities.,[],Output\group_generated_responses_s.json
31,CC(CN)CCCN,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,1.6,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) and imine(NC) functionalities.,[],Output\group_generated_responses_s.json
32,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,C=C(C)C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.6,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) and imine(NC) functionalities.,[],Output\group_generated_responses_s.json
33,CCC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)CCSC(=O)OCC(COC(=O)CCS)(COC(=O)CCS))CC(C)(C)C1,1.6,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) and imine(NC) functionalities.,[],Output\group_generated_responses_s.json
34,CCCCCCCCCCOCOCOCOCCSCCCCCCCCCOCOCOCCOCOCCOCCOCOCCOCCOCCOCOCCOCCOCOCCOCCOCCOC1OC1,CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,1.6,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) and imine(NC) functionalities.,[],Output\group_generated_responses_s.json
35,C=CCOC(CC)(CO)CO,CC1(C)CC(N)CC(C)(CN)C1,1.6,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) and imine(NC) functionalities.,[],Output\group_generated_responses_s.json
36,c2ccc(SSc1ccc(OCCOCCOCCOC=C)cc1)cc2,NCCCOCCOCCCN,1.6,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) and imine(NC) functionalities.,[],Output\group_generated_responses_s.json
37,C1OC1CC(C)(C)C,CCC(N)COCC(C)OCC(C)OCC(C)OCC(C)N,1.6,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) and imine(NC) functionalities.,[],Output\group_generated_responses_s.json
38,CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6,OCCCCCCCCCN,1.6,Create a monomer pair for TSMPs where one contains vinyl(C=C) groups and the other contains hydroxyl(=O) groups.,[],Output\group_generated_responses_s.json
39,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCC(COC(=O)CC)(COC(=O)CC)COC(=O)CC,1.6,Create a monomer pair for TSMPs where one contains vinyl(C=C) groups and the other contains hydroxyl(=O) groups.,[],Output\group_generated_responses_s.json
40,C=CC(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.6,Create a monomer pair for TSMPs where one contains vinyl(C=C) groups and the other contains hydroxyl(=O) groups.,[],Output\group_generated_responses_s.json
41,C=C(C)C(=O)OCCCC,C=C(C)OC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.6,Create a monomer pair for TSMPs where one contains vinyl(C=C) groups and the other contains hydroxyl(=O) groups.,[],Output\group_generated_responses_s.json
42,C=CCc1ccccc1OCC(O)COC(=O)N(C)C,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N,1.6,Create a monomer pair for TSMPs where one contains vinyl(C=C) groups and the other contains hydroxyl(=O) groups.,[],Output\group_generated_responses_s.json
43,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CC(=O)OCCCCN,1.6,Create a monomer pair for TSMPs where one contains vinyl(C=C) groups and the other contains hydroxyl(=O) groups.,[],Output\group_generated_responses_s.json
44,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CC(=O)OCCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,1.6,Create a monomer pair for TSMPs where one contains vinyl(C=C) groups and the other contains hydroxyl(=O) groups.,[],Output\group_generated_responses_s.json
45,C=COC(=O)CCCC(C)(C)C,CCC(COCC(C)COCC(C)C)(COCC(C)OCC(C)C)COCC(C)OCC(C)C,1.6,Create a monomer pair for TSMPs where one contains vinyl(C=C) groups and the other contains hydroxyl(=O) groups.,[],Output\group_generated_responses_s.json
46,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,NCc1cccc(CN)c1,1.6,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) groups and the other includes thiol(CCS) groups.",[],Output\group_generated_responses_s.json
47,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,1.6,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) groups and the other includes thiol(CCS) groups.",[],Output\group_generated_responses_s.json
48,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,NCCCNc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,1.6,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) groups and the other includes thiol(CCS) groups.",[],Output\group_generated_responses_s.json
49,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,1.6,Design a thermoset shape memory polymer using monomers that include thiol(CCS) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
50,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(=C)C,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,1.6,Design a thermoset shape memory polymer using monomers that include thiol(CCS) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
51,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,1.6,Design a thermoset shape memory polymer using monomers that include thiol(CCS) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
52,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,CCC(COCC)(COCC)CC(C)(COCC)COCC,1.6,Design a thermoset shape memory polymer using monomers that include thiol(CCS) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
53,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(=C)C,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)CC(N)=O,1.6,Design a thermoset shape memory polymer using monomers that include thiol(CCS) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
54,Cc3cc(c2cc(C)c(OCC1CO1)c(C)c2)cc(C)c3OCC4CO4,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(=C)C,1.6,Design a thermoset shape memory polymer using monomers that include thiol(CCS) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
55,O=C(C)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.6,Create a monomer pair for TSMPs where one contains vinyl(C=C) groups and the other contains vinyl(C=C) groups.,[],Output\group_generated_responses_s.json
56,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,C=CCc1ccccc1OCC(O)COc2ccccc2C(=O)OCC(O)COc3ccccc3C(=O)OCC(O)COc4ccccc4C(=O)OCC(O)COc5ccccc5C(=O)OCC(O)COc6ccccc6C(=O)OCC(O)COc7ccccc7C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.6,Create a monomer pair for TSMPs where one contains vinyl(C=C) groups and the other contains vinyl(C=C) groups.,[],Output\group_generated_responses_s.json
57,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,1.6,"Generate two monomers for a TSMP, ensuring one includes acrylate(C=C(C=O)) groups and the other includes vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
58,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,C=CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.6,"Generate two monomers for a TSMP, ensuring one includes acrylate(C=C(C=O)) groups and the other includes vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
59,CC(C)(c2ccc(OCCOCC1CO1)cc2)c4ccc(OCCOCC3CO3)cc4,CCC(COc2ccc(C(C)(C)c1ccc(OCCOCC4CO4)cc1)cc2)c6ccc(OCCOCC5CO5)cc6,1.6,"Generate two monomers for a TSMP, ensuring one includes acrylate(C=C(C=O)) groups and the other includes vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
60,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccc(C(C)(C)c1ccccc1OCC(O)COc2ccc(C(C)(C)c6ccc(OCC(O)COC(=O)C(=C)C)cc6)cc5)cc5,CCC(COCC1CO1)CCCCC4COCC4CCCN,1.6,"Generate two monomers for a TSMP, ensuring one includes acrylate(C=C(C=O)) groups and the other includes vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
61,CCCCC(=O)OCCCCC,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,1.6,"Generate two monomers for a TSMP, ensuring one includes acrylate(C=C(C=O)) groups and the other includes vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
62,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,1.6,"Generate two monomers for a TSMP, ensuring one includes acrylate(C=C(C=O)) groups and the other includes vinyl(C=C) groups.",[],Output\group_generated_responses_s.json
63,CC(CO)(C)COC(=O)N,NC(CC),2.0,Create a monomer pair for TSMPs where one contains epoxy(C1OC1) groups and the other contains imine(NC) groups.,[],Output\group_generated_responses_s.json
64,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,NC,2.0,Create a monomer pair for TSMPs where one contains epoxy(C1OC1) groups and the other contains imine(NC) groups.,[],Output\group_generated_responses_s.json
65,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,2.0,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and hydroxyl(=O) functionalities.,[],Output\group_generated_responses_s.json
66,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,2.0,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and hydroxyl(=O) functionalities.,[],Output\group_generated_responses_s.json
67,C=CCOCC(CO)(COCC=C)COCC=C,COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,2.0,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) groups and the other includes thiol(CCS) groups.",[],Output\group_generated_responses_s.json
68,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,CCCC(CCC(C/C=C/CCC=COC(=O)CCCCS)CCCCS)CCCCS,2.0,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) groups and the other includes thiol(CCS) groups.",[],Output\group_generated_responses_s.json
69,C=CCOCC(CO)(COCC=C)COCC=C,C=Cc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,2.0,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) groups and the other includes thiol(CCS) groups.",[],Output\group_generated_responses_s.json
70,CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,CC(N)COCC(C)OCC(C)OCC(C)ON,2.0,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) groups and the other includes thiol(CCS) groups.",[],Output\group_generated_responses_s.json
71,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CC(=O)OCC(C)COCC(C)COC(=O)COC(=O)COC(=O)COC(=O)CCS,2.0,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) groups and the other includes thiol(CCS) groups.",[],Output\group_generated_responses_s.json
72,c3cc(N(CC1CO1)CC2CO2)ccc3OCC4CO4,COCCOCCOCCOC(=O)CCc1ccccc1OCCOCCOCCOC(=O)CCc1ccccc1OCCOCCOCCOC(=O)CCc1ccccc1OC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,2.0,Design a thermoset shape memory polymer using monomers that include thiol(CCS) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
73,CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,C=Cc1cccc(C=C)c1,2.0,Design a thermoset shape memory polymer using monomers that include thiol(CCS) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
74,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)COCC(C)N)COCC(C)OCC(C)COCC(C)N,2.0,Design a thermoset shape memory polymer using monomers that include thiol(CCS) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
75,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,CCCCCCCCCCCN,2.0,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
76,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC4CCC(OCC1CO1)CCC(COC(=O)CCS)(COC(=O)CCS)C4,CCCC(=O)OCC(CC)(COC(=O)NCCS)COC(=O)NCCS,2.0,Design a thermoset shape memory polymer using monomers that include acrylate(C=C(C=O)) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
77,C1OC1COC3COC4C(OC2CO2)COC34,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,2.0,Design a thermoset shape memory polymer using monomers that include acrylate(C=C(C=O)) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
78,CCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C=CCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,2.0,Design a thermoset shape memory polymer using monomers that include acrylate(C=C(C=O)) and vinyl(C=C) functionalities.,[],Output\group_generated_responses_s.json
79,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,0.5,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
80,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.5,"Suggest a TSMP system that satisfies Tg = 140°C and Er = 80 MPa, incorporating thiol(CCS) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
81,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,0.5,"Suggest a TSMP system that satisfies Tg = 140°C and Er = 80 MPa, incorporating thiol(CCS) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
82,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.5,"Suggest a TSMP system that satisfies Tg = 140°C and Er = 80 MPa, incorporating thiol(CCS) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
83,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.5,"Suggest a TSMP system that satisfies Tg = 140°C and Er = 80 MPa, incorporating thiol(CCS) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
84,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,0.5,"Suggest a TSMP system that satisfies Tg = 140°C and Er = 80 MPa, incorporating thiol(CCS) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
