SL,Monomer 1,Monomer 2,Output_text,Group1,Group2,Temperature,Tg,Er,Prompt,Fixed Monomer 1,Fixed Monomer 2
12,Cc3cc(OCC1CO1)c2cc(Cc1ccc(OCC(O)COc4ccc(Cc5ccc(OCC(O)COc3ccc(2OC4)CC)CC5)CC7)CC6)cc1CC7 COCC(C)OCC(C)COc12ccc(OCC(C)COc11ccc(Cc4ccc(OCC(C)COc7ccc(Cc6ccc(OCC2CO2)CC5)CC4)CC3)CC)CC(C)COc9ccc(OCC8CO8)CC(C)c9,COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,"This monomer pair includes your desired functional groups: Monomer 1 has epoxies (C1OC1), and Monomer 2 has imines (NC). For the available groups, the SMILES are: Cc3cc(OCC1CO1)c2cc(Cc1ccc(OCC(O)COc4ccc(Cc5ccc(OCC(O)COc3ccc(2OC4)CC)CC5)CC7)CC6)cc1CC7 COCC(C)OCC(C)COc12ccc(OCC(C)COc11ccc(Cc4ccc(OCC(C)COc7ccc(Cc6ccc(OCC2CO2)CC5)CC4)CC3)CC)CC(C)COc9ccc(OCC8CO8)CC(C)c9 COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O",epoxy(C1OC1),imine(NC),0.7,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,Cc3cc(OCC1CO1)c2cc(Cc1ccc(OCC(O)COc4ccc(Cc5ccc(OCC(O)COc3ccc(2OC4)CC)CC5)CC7)CC6)cc1CC7COCC(C)OCC(C)COcccc(OCC(C)COcccc(Cc4ccc(OCC(C)COc7ccc(Cc6ccc(OCC2CO2)CC5)CC4)CC3)CC)CC(C)COc9ccc(OCC8CO8)CC(C)c9,COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O
13,Cc1ccc2c(c1)c3ccccc3c2CC(OCC4CO4)CC(CC)COCC5CO5,CC1(C)CC(N)CC(C)(CN)C1,"Here's a TSMP that includes the requested functional groups:
Monomer 1 (epoxy): Cc1ccc2c(c1)c3ccccc3c2CC(OCC4CO4)CC(CC)COCC5CO5
Monomer 2 (imine): CC1(C)CC(N)CC(C)(CN)C1",epoxy(C1OC1),imine(NC),0.7,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,Cc1ccc2c(c1)c3ccccc3c2CC(OCC4CO4)CC(CC)COCC5CO5,CC1(C)CC(N)CC(C)(CN)C1
14,CC(C)(c2ccc(OCCOCCOCCOC4CC4)cc2)c6ccc(OCCOCCOCCOC5CC5)cc6,NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN,"I've found a pair of monomers that incorporate your desired functional groups:
Monomer 1 with epoxy (C1OC1): CC(C)(c2ccc(OCCOCCOCCOC4CC4)cc2)c6ccc(OCCOCCOCCOC5CC5)cc6
Monomer 2 with imine (NC): NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN",epoxy(C1OC1),imine(NC),0.7,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,CC(C)(c2ccc(OCCOCCOCCOC4CC4)cc2)c6ccc(OCCOCCOCCOC5CC5)cc6,NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN
15,Cc3ccc(OCC1CO1)c2ccc(Cc1ccc(OCC4CO4)cc1)cc2,NCCCOCCOCCCNCCc1ccc(CCc2ccc(NCCCOCCOCCC(N)CC)(c2)CC)(c1)N,"Based on your input, I designed monomers with the required functionalities:
Monomer 1 with epoxy groups: Cc3ccc(OCC1CO1)c2ccc(Cc1ccc(OCC4CO4)cc1)cc2
Monomer 2 with imine groups: NCCCOCCOCCCNCCc1ccc(CCc2ccc(NCCCOCCOCCC(N)CC)(c2)CC)(c1)N",epoxy(C1OC1),imine(NC),0.9,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,Ccccc(OCC1CO1)c2ccc(Cc1ccc(OCC4CO4)cc1)cc2,NCCCOCCOCCCNCCc1ccc(CCc2ccc(NCCCOCCOCCC(N)CC)(c2)CC)(c1)N
17,CCC(CC2)(CC1)C3CC(C1-C(=O)OCC4CO4-C(=O)OCC(C)C(C)C(C)(C)C4CO4)C2CC3Â·CCC(CC6)(CC5)C9CC(C5-C(=O)OCC7CO7-C(=O)OCC8CO8)C8CC6CC9Â·CCCÂ·CCCÂ·CCCÂ·CCCÂ·CCOCC(C)(C)C(=O)OCC(=O)OCC(C)(C)C,O=c1nc(=O)n(c1=O)c3c(=O)n(c2c(=O)nc2=O)c3=O,"Based on your request for C1OC1 and NC groups, I designed monomers that comply with the critical rules:
Monomer 1 includes C1OC1 groups and has the structure CCC(CC2)(CC1)C3CC(C1-C(=O)OCC4CO4-C(=O)OCC(C)C(C)C(C)(C)C4CO4)C2CC3Ã‚Â·CCC(CC6)(CC5)C9CC(C5-C(=O)OCC7CO7-C(=O)OCC8CO8)C8CC6CC9Ã‚Â·CCCÃ‚Â·CCCÃ‚Â·CCCÃ‚Â·CCCÃ‚Â·CCOCC(C)(C)C(=O)OCC(=O)OCC(C)(C)C
Monomer 2 includes NC groups and has the structure O=c1nc(=O)n(c1=O)c3c(=O)n(c2c(=O)nc2=O)c3=O",epoxy(C1OC1),imine(NC),0.9,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,CCC(CC2)(CC1)C3CC(C1-C(=O)OCC4CO4-C(=O)OCC(C)C(C)C(C)(C)C4CO4)C2CC3Â·CCC(CC6)(CC5)C9CC(C5-C(=O)OCC7CO7-C(=O)OCC8CO8)C8CC6CC9Â·CCCÂ·CCCÂ·CCCÂ·CCCÂ·CCOCC(C)(C)C(=O)OCC(=O)OCC(C)(C)C,O=c1nc(=O)n(c1=O)c3c(=O)n(c2c(=O)nc2=O)c3=O
18,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)N,"We designed your monomers based on the specified functional groups and availability:
Monomer 1 includes epoxy groups (C1OC1), and Monomer 2 includes imine groups (NC). 
Here's the output we found:
Monomer 1: CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4
Monomer 2: CC(N)COCC(C)OCC(C)OCC(C)N",epoxy(C1OC1),imine(NC),0.9,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)N
19,CC(C)(c2ccc(OCCOCCOCCOCC1CCC1)cc2)c4ccc(OCCOCCOCCOCC3CCC3)cc,NCCNCCN,"Based on your inputs, I designed monomers containing C1OC1 and NC groups for potential TSMP formation:
Monomer 1: CC(C)(c2ccc(OCCOCCOCCOCC1CCC1)cc2)c4ccc(OCCOCCOCCOCC3CCC3)cc4
Monomer 2: NCCNCCN",epoxy(C1OC1),imine(NC),0.9,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,CC(C)(c2ccc(OCCOCCOCCOCC1CCC1)cc2)cccc(OCCOCCOCCOCC3CCC3)cc,NCCNCCN
20,c1cc(OCC1CO)ccc1CC(OCC2CO2)CC1,CC(N)COCC(C)OCC(C)OCC(C)N,"Here's a TSMP designed with the specified functional groups:
Monomer 1 (epoxy): c1cc(OCC1CO)ccc1CC(OCC2CO2)CC1
Monomer 2 (imine): CC(N)COCC(C)OCC(C)OCC(C)N",epoxy(C1OC1),imine(NC),1.0,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,c1cc(OCC1CO)ccc1CC(OCC2CO2)CC1,CC(N)COCC(C)OCC(C)OCC(C)N
21,Cc3cc(C)c2cc(CC1CC1)oc2cc(C)c3C,CC(C)(c2ccc(NCC1CO1)cc2)c4ccc(NCC3CO3)cc4,"Based on your input, I designed monomers containing the specified groups:
Monomer 1 with epoxy (C1OC1): Cc3cc(C)c2cc(CC1CC1)oc2cc(C)c3C
Monomer 2 with imine (NC): CC(C)(c2ccc(NCC1CO1)cc2)c4ccc(NCC3CO3)cc4",epoxy(C1OC1),imine(NC),1.0,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,Cc3cc(C)c2cc(CC1CC1)oc2cc(C)c3C,CC(C)(c2ccc(NCC1CO1)cc2)c4ccc(NCC3CO3)cc4
22,Cc1cc3OCC(c2ccc(OCC3-Cc1)CC2)COC2CCC(CC2)C(=O)NCC(=O)OCC4CO4,NCCCOCCCOCCCN,"I designed monomers based on your functional group requirements:
Monomer 1 with epoxy: Cc1cc3OCC(c2ccc(OCC3-Cc1)CC2)COC2CCC(CC2)C(=O)NCC(=O)OCC4CO4
Monomer 2 with imine: NCCCOCCCOCCCN",epoxy(C1OC1),imine(NC),1.0,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,Cc1cc3OCC(c2ccc(OCC3-Cc1)CC2)COC2CCC(CC2)C(=O)NCC(=O)OCC4CO4,NCCCOCCCOCCCN
23,Cc3cc(c1cc(OCC2CO2)cc1O)cc(c3O)(c4cc(OCC6CO6)cc4OCCC(O)(CO)CO)CCS(=O)(=O)NCC5CO5,CC1(C)CC(N)CC(O)C1,"Based on your input, I designed monomers containing epoxy and imine groups:
Monomer 1 with epoxy: Cc3cc(c1cc(OCC2CO2)cc1O)cc(c3O)(c4cc(OCC6CO6)cc4OCCC(O)(CO)CO)CCS(=O)(=O)NCC5CO5
Monomer 2 with imine: CC1(C)CC(N)CC(O)C1",epoxy(C1OC1),imine(NC),1.0,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,Cc3cc(c1cc(OCC2CO2)cc1O)cc(c3O)(c4cc(OCC6CO6)cc4OCCC(O)(CO)CO)CCS(O)(O)NCC5CO5,CC1(C)CC(N)CC(O)C1
24,Cc3ccc2Cc(=O)c1cc(OCc1cc2-c3)c(=O)C4=CC(=C(O4)C)C(=C)C(=O)OCC(c5ccc(OCC(=O)OCC)(c5)Cc6ccc(OCC(=O)OCC)(c6)C(=O)OCC(=O)OCC)C(=O)OCC(=O)OCC,NCC(C)N(CC)(CC)CC,"Here's a TSMP that includes the requested functional groups:
Monomer 1 (with C1OC1): Cc3ccc2Cc(=O)c1cc(OCc1cc2-c3)c(=O)C4=CC(=C(O4)C)C(=C)C(=O)OCC(c5ccc(OCC(=O)OCC)(c5)Cc6ccc(OCC(=O)OCC)(c6)C(=O)OCC(=O)OCC)C(=O)OCC(=O)OCC
Monomer 2 (with NC): NCC(C)N(CC)(CC)CC",epoxy(C1OC1),imine(NC),1.0,,,Design a thermoset shape memory polymer using monomers that include epoxy(C1OC1) in monomer1 and imine(NC) in monomer2.,Cc3ccc2Cc(=O)c1cc(OCc1cc2-c3)c(=O)C4=CC(=C(O4)C)C(=C)C(=O)OCC(c5ccc(OCC(=O)OCC)(c5)Cc6ccc(OCC(=O)OCC)(c6)C(=O)OCC(=O)OCC)C(=O)OCC(=O)OCC,NCC(C)N(CC)(CC)CC
25,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCCCCCCCCCCSCCCCCCCCCCC,"Sure, I can design monomers with the specified functionalities. Here's a valid combination: 
Monomer 1 with vinyls - C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C 
Monomer 2 with thiols - CCCCCCCCCCCSCCCCCCCCCCC",vinyl(C=C),thiol(CCS),0.3,,,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) in monomer1 and the other includes thiol(CCS) in monomer2.",C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCCCCCCCCCCSCCCCCCCCCCC
26,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCC(CS)CC(CS)CC(CS)COC(=O)CC(=O)OCC(COCC(COCC(COCC1CO1)COCC2CO2)COCC3CO3)COC(=O)CC(=O)OCC(COCC(COCC4CO4)COCC5CO5)COCC6COC6,"Sure, I can design monomers with the specified functionalities. Here's a valid combination: 
Monomer 1 with vinyls - C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C 
Monomer 2 with thiols - CCC(CS)CC(CS)CC(CS)COC(=O)CC(=O)OCC(COCC(COCC(COCC1CO1)COCC2CO2)COCC3CO3)COC(=O)CC(=O)OCC(COCC(COCC4CO4)COCC5CO5)COCC6COC6",vinyl(C=C),thiol(CCS),0.3,,,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) in monomer1 and the other includes thiol(CCS) in monomer2.",C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCC(CS)CC(CS)CC(CS)COC(=O)CC(=O)OCC(COCC(COCC(COCC1CO1)COCC2CO2)COCC3CO3)COC(=O)CC(=O)OCC(COCC(COCC4CO4)COCC5CO5)COCC6COC6
27,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)=O,"Sure! Here's a pair of monomers containing vinyl and thiol groups, ideal for TSMP design:
Monomer 1: C=C(C)C(=C)OCOCCOC(=O)C(=C)C
Monomer 2: C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)=O",vinyl(C=C),thiol(CCS),0.3,,,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) in monomer1 and the other includes thiol(CCS) in monomer2.",C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)=O
28,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCCC(=O)OCCCCC,"The following monomers feature your desired functional groups:
Monomer 1 (C=C): C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C
Monomer 2 (CCS): CCCC(=O)OCCCCC",vinyl(C=C),thiol(CCS),0.3,,,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) in monomer1 and the other includes thiol(CCS) in monomer2.",C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCCC(=O)OCCCCC
29,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CCCC(COC(=O)CC)(COC(=O)CC)COC(=O)CC,"The following monomers feature your desired functional groups:
Monomer 1 with vinyls: C=C(C)C(=C)OCOCCOC(=O)C(=C)C
Monomer 2 with thiols: CCCC(COC(=O)CC)(COC(=O)CC)COC(=O)CC",vinyl(C=C),thiol(CCS),0.3,,,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) in monomer1 and the other includes thiol(CCS) in monomer2.",C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CCCC(COC(=O)CC)(COC(=O)CC)COC(=O)CC
30,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCC(CSCCC)(CSCCC)CSCCC,"The following monomers feature your desired functional groups:
Monomer 1 (C=C): C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C
Monomer 2 (CCS): CCC(CSCCC)(CSCCC)CSCCC",vinyl(C=C),thiol(CCS),0.5,,,"Generate two monomers for a TSMP, ensuring one includes vinyl(C=C) in monomer1 and the other includes thiol(CCS) in monomer2.",C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCC(CSCCC)(CSCCC)CSCCC
